ID,Lat,Long,Location,Date,Year,Month,Day,Season,Time,NightDay,Type,CoyoteNumber,CoyoteYoung,HumanActivity,VulnerableIndividual,DogPresent,Hazing,CoyoteResponse,HumanPerception,Health,Classifier
145,53.52860974,-113.5406072, Hawrelak Park gates,4/1/2020,2020,4,1,Breeding,Morning,Day,Sighting,One,Unknown,OutdoorAct,Unknown,Unknown,No,4,Unknown,Unknown,MElphick
146,53.53021565,-113.529004,Sask Dr. 116st NW,12/19/2013,2013,12,19,Dispersal,12:00:00 AM,Night,Sighting,One,Unknown,Driving,Unknown,Unknown,No,0,Positive,Healthy,Mpruden
147,53.52796178,-113.5269467,Near Quad at the University of Alberta,11/27/2012,2012,11,27,Dispersal,12:00:00 AM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Unknown,Mpruden
148,53.51928488,-113.4307332,68 Street 89 Avenue,12/20/2013,2013,12,20,Dispersal,9:00:00 PM,Night,Sighting,Two,Unknown,Driving,Unknown,Unknown,No,0,Unknown,Unknown,Mpruden
149,53.58496161,-113.5208554,115 St and 127 Ave,12/21/2013,2013,12,21,Dispersal,11:00:00 PM,Night,Encounter,One,Unknown,Driving,Unknown,Unknown,Yes,1,Unknown,Unknown,Mpruden
150,53.52415503,-113.4953691,Queen Elizabeth Park Road,10/31/2014,2014,10,31,Dispersal,8:00:00 AM,Night,Sighting,One,Unknown,Driving,Unknown,Unknown,No,4,Unknown,Unknown,Mpruden
151,53.582025,-113.480308,Yellowhead between 97 and 82 street ,1/4/2014,2014,1,4,Breeding,Afternoon,Day,Encounter,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MElphick
152,53.59972681,-113.5164526,137th Ave and Castle Downs Road,1/4/2014,2014,1,4,Breeding,Night,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Mpruden
153,53.5697498,-113.4442515,Behind the 711 on 118ave,1/6/2014,2014,1,6,Breeding,10:00:00 PM,Night,Encounter,One,Unknown,Driving,Unknown,Unknown,Yes,1,Unknown,Unknown,Mpruden
154,53.55590917,-113.4877248,Mackenzie ravine (park view) 146street &amp; Mackenzie drive,1/7/2014,2014,1,7,Breeding,5:00:00 PM,Day,Sighting,Two,Unknown,Walking,Child,Unknown,No,1,Unknown,Unknown,Mpruden
155,53.53914397,-113.5234089,117 St &amp; 100 Avenue,1/29/2015,2015,1,29,Breeding,11:00:00 PM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Mpruden
156,53.51224204,-113.4696145,Unknown,4/19/2017,2017,4,19,Breeding,10:00:00 AM,Day,Sighting,One,Unknown,Driving,Unknown,Unknown,No,3,Unknown,Healthy,Mpruden
157,53.62558877,-113.5154588,112 St and Castle Downs Road,1/23/2014,2014,1,23,Breeding,1:00:00 PM,Day,Sighting,One,Unknown,Walking,Dog,Unknown,No,0,Unknown,Healthy,Mpruden
158,53.54196007,-113.4841199,Grierson Hill,3/22/2015,2015,3,22,Breeding,5:00:00 PM,Day,Sighting,One,Unknown,Driving,Unknown,Unknown,No,4,Unknown,Unknown,Mpruden
159,53.46500438,-113.5166497,"34th Ave,, 111 St NW",1/28/2014,2014,1,28,Breeding,10:00:00 PM,Night,Encounter,One,Unknown,Driving,Unknown,Unknown,No,3,Unknown,Unknown,Mpruden
160,53.52397946,-113.5044617,Fort Hill and Bike Path,3/3/2016,2016,3,3,Breeding,9:00:00 AM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Mpruden
161,53.55111615,-113.5655732,Unknown,2/1/2014,2014,2,1,Breeding,6:00:00 AM,Night,Encounter,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
162,53.47757218,-113.467812,91 st and 41 ave,2/18/2016,2016,2,18,Breeding,2:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Mpruden
163,53.625688,-113.514399,112 street castle downs road,2/3/2014,2014,2,3,Breeding,12:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Unhealthy,SShikaze
164,53.53400012,-113.511193,Ezio Faraone Park,2/6/2014,2014,2,6,Breeding,5:00:00 AM,Night,Encounter,One,Unknown,Walking,Dog,Unknown,Yes,6,Unknown,Unknown,Mpruden
165,53.444357,-113.603397,Terwillegar Drive/Anthony Henday,2/6/2014,2014,2,6,Breeding,3:00:00 PM,Day,Sighting,One,Unknown,Driving,Unknown,Unknown,No,3,Unknown,Unknown,SRaymond
166,53.5324998,-113.5205979,Entrance to Victoria Park,2/1/2019,2019,2,1,Breeding,Morning,Day,Unknown,One,Yes,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Mpruden
167,53.419277,-113.535689,Rutherford Rd and 15 th Ave SW,2/7/2014,2014,2,7,Breeding,8:00:00 PM,Night,Sighting,Two,Unknown,Walking,Multiple,Unknown,Unknown,3,Unknown,Unknown,JButts
168,53.53216821,-113.5092253,Unknown,2/8/2014,2014,2,8,Breeding,4:00:00 PM,Day,Encounter,One,Unknown,Walking,Dog,Unknown,Yes,6,Unknown,Healthy,Mpruden
169,53.46431458,-113.4203477,34th ave and 50th st.,9/27/2015,2015,9,27,Dispersal,Night,Night,Sighting,Three,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
170,53.53915673,-113.5229797,117 Street &amp; 100 Avenue,3/2/2015,2015,3,2,Breeding,12:00:00 AM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Healthy,Mpruden
171,53.47688258,-113.4677691,91a street and 41 ave nw,2/1/2016,2016,2,1,Breeding,10:00:00 AM,Day,Sighting,One,Yes,Unknown,Unknown,Unknown,No,Unknown,Unknown,Healthy,Mpruden
172,53.606306,-113.492228,97 St. and 144th Ave. ,5/2/2018,2018,5,2,PupRearing,Unknown,Unknown,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,RGodinho
173,53.57662382,-113.4924884,122 and 97,2/17/2014,2014,2,17,Breeding,Dawn,Night,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
174,53.45544832,-113.5478062,Unknown,2/16/2014,2014,2,16,Breeding,Morning,Day,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
175,53.5952526,-113.5706372,153 avenue and 142 street,2/21/2014,2014,2,21,Breeding,7:00:00 AM,Night,Sighting,Two,Unknown,Unknown,Unknown,Unknown,No,0,Positive,Unknown,Mpruden
176,53.49201289,-113.4173865,4935 55 Ave,2/21/2014,2014,2,21,Breeding,10:00:00 PM,Night,Encounter,One,Unknown,Driving,Unknown,Unknown,No,0,Positive,Unknown,Mpruden
177,53.5633016,-113.6135955,114 Avenue and 170 Street,2/24/2014,2014,2,24,Breeding,7:00:00 PM,Night,Encounter,One,Unknown,Unknown,Unknown,Unknown,No,2,Negative,Healthy,Mpruden
178,53.52846943,-113.4987969,105 st and walterdale hill,8/30/2015,2015,8,30,PupRearing,8:00:00 AM,Day,Sighting,More,Yes,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Mpruden
179,53.55445603,-113.4375996,east of 75 st ,6/27/2015,2015,6,27,PupRearing,10:00:00 PM,Day,Encounter,One,Unknown,Walking,Unknown,Unknown,Yes,8,Negative,Unknown,Mpruden
180,53.49705513,-113.5412831,122 St NW &amp; 62 Ave NW,10/21/2020,2020,10,21,Dispersal,3:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Healthy,AMalo
181,53.50924264,-113.5610845,Edmonton Valley Zoo compost,10/7/2014,2014,10,7,Dispersal,Afternoon,Day,Sighting,One,Unknown,Walking,Unknown,Unknown,No,1,Unknown,Unknown,Mpruden
182,53.52193946,-113.5116823,109 St and 86 Ave,2/27/2014,2014,2,27,Breeding,5:00:00 PM,Day,Sighting,One,Unknown,Walking,Unknown,Unknown,No,1,Unknown,Unknown,Mpruden
183,53.62702675,-113.4923596,Lorelei Elementary School 16230-103 Street,1/14/2015,2015,1,14,Breeding,12:00:00 PM,Day,Sighting,One,Unknown,Unknown,Child,Unknown,No,0,Unknown,Unknown,Mpruden
184,53.52514935,-113.5014979,Walterdale Hill NW,4/25/2019,2019,4,25,Breeding,12:00:00 PM,Day,Sighting,Unknown,Unknown,Unknown,Multiple,Unknown,Unknown,3,Unknown,Unknown,Mpruden
185,53.444051,-113.603908,Terwillegar and Anthony Henday ,3/1/2014,2014,3,1,Breeding,Evening,Unknown,Sighting,Unknown,Unknown,Driving,Unknown,Unknown,Unknown,Unknown,Negative,Unknown,TDupuis
186,53.55430306,-113.567955,109 ave and 142 st,3/6/2014,2014,3,6,Breeding,7:00:00 AM,Day,Sighting,One,Unknown,Unknown,Child,Unknown,No,1,Unknown,Unknown,Mpruden
187,53.53604656,-113.5137207,98 ave/112 street,3/6/2014,2014,3,6,Breeding,Night,Night,Encounter,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
188,53.58536922,-113.4403462,Fort rd,3/8/2014,2014,3,8,Breeding,Afternoon,Day,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
189,53.55105241,-113.535908,124 Street &amp; 107 Avenue,2/25/2014,2014,2,25,Breeding,7:00:00 AM,Night,Sighting,Unknown,Unknown,Driving,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
190,53.53729493,-113.491158,100 St and Rossdale Road,3/8/2015,2015,3,8,Breeding,Afternoon,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
191,53.541298,-113.536215,JASPER AVE /124 ST,6/9/2018,2018,6,9,PupRearing,Unknown,Unknown,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MElphick
192,53.495006,-113.396294,Roper Rd &amp; 36 street,3/14/2014,2014,3,14,Breeding,9:00:00 AM,Day,Encounter,Unknown,Unknown,HomeYard,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,OCampbell
193,53.504643,-113.558591,bike path above Fox Farm,6/11/2015,2015,6,11,PupRearing,10:00:00 AM,Day,Encounter,One,Unknown,Walking,Dog,Leashed,Yes,8,Unknown,Healthy,DWack
194,53.5406104,-113.5026593,113St. and 73 Avenue,3/21/2014,2014,3,21,Breeding,9:00:00 AM,Day,Sighting,Two,Unknown,HomeYard,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
195,53.61767266,-113.4921665,97th St and 157 Ave southbound road across from the Eau Claire ETS Station,7/15/2015,2015,7,15,PupRearing,9:00:00 AM,Day,Sighting,One,Unknown,Driving,Unknown,Unknown,No,3,Concern,Unknown,Mpruden
196,53.53920773,-113.5230655,117 Street &amp; 100 Avenue,2/27/2015,2015,2,27,Breeding,6:00:00 AM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Healthy,Mpruden
197,53.56061526,-113.4184165,50th Street at Goldbar Wastewater Plant,1/10/2015,2015,1,10,Breeding,9:00:00 PM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Healthy,Mpruden
198,53.53701438,-113.490643,Unknown,8/31/2015,2015,8,31,PupRearing,12:00:00 AM,Night,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
199,53.52009499,-113.475569,95A Street NW and 84 Avenue NW,5/24/2020,2020,5,24,PupRearing,6:00:00 AM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Unknown,ACain
200,53.47555443,-113.3670254,34ave 17st,3/30/2014,2014,3,30,Breeding,Morning,Day,Encounter,One,Unknown,Walking,Unknown,Unknown,No,3,Unknown,Unknown,Mpruden
201,53.53056402,-113.5462988,Driveway into Hawrelak Park,6/7/2018,2018,6,7,PupRearing,Afternoon,Day,Sighting,One,Unknown,Driving,Unknown,Unknown,No,4,Unknown,Unknown,Mpruden
202,53.52508924,-113.4997303,Queen Elizabeth Park Rd and Walterdale Hill NW,9/10/2020,2020,9,10,Dispersal,12:00:00 AM,Night,Encounter,One,Unknown,Walking,Unknown,Unknown,No,3,Unknown,Unknown,DCurrie
203,53.46473,-113.419942,50 St 34 Ave,6/16/2014,2014,6,16,PupRearing,Afternoon,Day,Sighting,One,Unknown,Unknown,Child,Unknown,Unknown,Unknown,Negative,Healthy,AHoron
204,53.52040696,-113.538735,West of Groat Road about 86 ave on the grassy area,1/29/2015,2015,1,29,Breeding,5:00:00 AM,Night,Sighting,Two,Unknown,Driving,Unknown,Unknown,Yes,3,Unknown,Unknown,Mpruden
205,53.52052236,-113.4757943,95a St &amp; Mill Creek Ravine main bike trail,11/19/2015,2015,11,19,Dispersal,7:00:00 PM,Night,Sighting,One,Unknown,Walking,Unknown,Unknown,No,Unknown,Unknown,Unknown,Mpruden
206,53.50300292,-113.5405965,Fox Drive &amp; Belgravia Road,3/21/2015,2015,3,21,Breeding,Unknown,Unknown,Sighting,Three,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unhealthy,Mpruden
207,53.45339119,-113.446526,Field directly behind J Percy Page High,4/14/2014,2014,4,14,Breeding,9:00:00 PM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,3,Unknown,Unknown,Mpruden
208,53.53886344,-113.5122294,"100 Avenue, 111 Street",4/22/2014,2014,4,22,Breeding,9:00:00 AM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,1,Unknown,Unknown,Mpruden
209,53.63727872,-113.4924133, 176ave and 97st,5/3/2014,2014,5,3,PupRearing,2:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Healthy,Mpruden
210,53.58533101,-113.5821814,128 AVE AND 151 STREET,5/8/2014,2014,5,8,PupRearing,Afternoon,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,3,Concern,Unknown,Mpruden
211,53.53569511,-113.5139116,98 ave / 112 st.,8/31/2015,2015,8,31,PupRearing,11:00:00 PM,Night,Sighting,One,Unknown,Driving,Unknown,Unknown,No,1,Unknown,Healthy,Mpruden
212,53.58471959,-113.5828252,128 AVE &amp; 151 STREET,5/16/2014,2014,5,16,PupRearing,7:00:00 AM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unhealthy,Mpruden
213,53.51008558,-113.4824247,Unknown,5/16/2014,2014,5,16,PupRearing,10:00:00 PM,Night,Sighting,One,Unknown,Walking,Dog,Unknown,No,1,Unknown,Healthy,Mpruden
214,53.46573398,-113.3942444,34 ave &amp; 34 st,11/19/2014,2014,11,19,Dispersal,12:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,3,Unknown,Unknown,Mpruden
215,53.5107555,-113.4887869,100 st and 75 ave,5/17/2014,2014,5,17,PupRearing,Morning,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Healthy,Mpruden
216,53.53053008,-113.5003526,105 street &amp; 95 Avenue NW,5/28/2014,2014,5,28,PupRearing,11:00:00 PM,Night,Sighting,One,Unknown,Driving,Unknown,Unknown,No,0,Unknown,Unknown,Mpruden
217,53.53022958,-113.5427851,Hawrelak Park,8/23/2015,2015,8,23,PupRearing,7:00:00 AM,Day,Sighting,One,Unknown,Driving,Unknown,Unknown,No,Unknown,Unknown,Healthy,Mpruden
218,53.48502387,-113.4498198,"Just past 76 street and White mud, On south side of white mud drive.",2/22/2018,2018,2,22,Breeding,6:00:00 AM,Night,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
219,53.45502029,-113.4346707,66 street and 23 avenue,6/8/2014,2014,6,8,PupRearing,Afternoon,Day,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,No,3,Unknown,Unknown,Mpruden
220,53.48290982,-113.4184165,50 st 44 ave Jackie Parker off leash,6/10/2014,2014,6,10,PupRearing,9:00:00 AM,Day,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
221,53.57867558,-113.5704119,14535 124 Avenue - East Side,12/6/2014,2014,12,6,Dispersal,1:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,3,Unknown,Unknown,Mpruden
222,53.625568,-113.397227,Manning and 167ave,3/15/2020,2020,3,15,Breeding,Morning,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,RGodinho
223,53.4754764,-113.5169447,Unknown,6/8/2014,2014,6,8,PupRearing,9:00:00 PM,Day,Sighting,One,Unknown,Driving,Dog,Unknown,No,Unknown,Negative,Unknown,Mpruden
224,53.53740937,-113.4964728,"103rd street, 99 Avenue",6/16/2014,2014,6,16,PupRearing,9:00:00 PM,Day,Sighting,One,Unknown,HomeYard,Cat,Unknown,Unknown,4,Unknown,Healthy,Mpruden
225,53.55550327,-113.4705954,84th street and jasper ave,7/16/2018,2018,7,16,PupRearing,10:00:00 PM,Day,Sighting,Two,Yes,Unknown,Dog,Unknown,Unknown,7,Unknown,Unknown,Mpruden
226,53.45274515,-113.4468238,"23rd ave and millwoods road, SE corner behind stand of trees",6/17/2014,2014,6,17,PupRearing,Evening,Unknown,Sighting,Three,Yes,Walking,Dog,Unknown,No,0,Negative,Unknown,Mpruden
227,53.59606762,-113.567204,134th ave &amp; 134 street wellington park,1/26/2015,2015,1,26,Breeding,9:00:00 AM,Day,Sighting,One,Unknown,Driving,Child,Unknown,No,3,Neutral,Healthy,Mpruden
228,53.53719292,-113.4927459,Rossdale Road,6/20/2014,2014,6,20,PupRearing,6:00:00 PM,Day,Sighting,One,Unknown,Driving,Unknown,Unknown,No,3,Concern,Unknown,Mpruden
229,53.53306096,-113.5239882,"Groat Road Bridge and River Valley Road, on the big path",5/8/2020,2020,5,8,PupRearing,9:00:00 AM,Day,Encounter,Two,Unknown,Walking,Dog,Unknown,Yes,7,Negative,Healthy,CRandall
230,53.45275231,-113.4510214,Millwoods rd &amp; 23 rd Ave,6/25/2014,2014,6,25,PupRearing,2:00:00 PM,Day,Sighting,One,Unknown,HomeYard,Unknown,Unknown,No,0,Unknown,Unknown,Mpruden
231,53.49509127,-113.437599,75st Roper ROad,1/15/2015,2015,1,15,Breeding,12:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Mpruden
232,53.54214052,-113.5815377,102 ave and 151 St NW,7/1/2014,2014,7,1,PupRearing,12:00:00 AM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Mpruden
233,53.53386649,-113.5030187,97 avenue 106 street,7/5/2014,2014,7,5,PupRearing,Night,Night,Sighting,One,Unknown,HomeYard,Unknown,Unknown,No,Unknown,Unknown,Unknown,Mpruden
234,53.5614,-113.438556,67 street and Ada Boulevard,11/21/2020,2020,11,21,Dispersal,Dawn,Night,Encounter,Two,Unknown,HomeYard,Unknown,Unknown,Yes,3,Unknown,Unknown,MElphick
235,53.50937196,-113.559907,Edmonton Valley Zoo compost,10/10/2014,2014,10,10,Dispersal,Morning,Day,Encounter,One,Yes,Unknown,Unknown,Unknown,Yes,1,Unknown,Healthy,Mpruden
236,53.54989231,-113.5657449,107 ave 122st,7/26/2014,2014,7,26,PupRearing,Dawn,Night,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
237,53.55086756,-113.5652299,142st and 107ave,8/1/2014,2014,8,1,PupRearing,Evening,Unknown,Sighting,One,Unknown,Unknown,Child,Unknown,No,Unknown,Unknown,Unknown,Mpruden
238,53.61764721,-113.4920807,9,7/20/2015,2015,7,20,PupRearing,8:00:00 AM,Day,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
239,53.615747,-113.468416,82st and 153ave,8/22/2014,2014,8,22,PupRearing,7:00:00 AM,Day,Sighting,One,Unknown,Driving,Unknown,Unknown,No,0,Unknown,Unknown,TDupuis
240,53.55933311,-113.6377246,184 st and 111 ave,10/6/2012,2012,10,6,Dispersal,12:00:00 AM,Night,Encounter,More,Yes,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Mpruden
241,53.60096968,-113.5017299,Stan waters avenue and topham street,9/1/2014,2014,9,1,Dispersal,5:00:00 AM,Night,Encounter,One,Unknown,Driving,Unknown,Unknown,Yes,4,Unknown,Unknown,Mpruden
242,53.4655856,-113.3938796,34 street at Mill Creek,10/15/2015,2015,10,15,Dispersal,10:00:00 PM,Night,Encounter,One,Unknown,Driving,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
243,53.60087293,-113.5015958,"Stan waters ave, topham street",9/7/2014,2014,9,7,Dispersal,6:00:00 PM,Day,Sighting,One,Unknown,Driving,Unknown,Unknown,Yes,3,Unknown,Unknown,Mpruden
244,53.61335763,-113.4971661,Unknown,8/13/2014,2014,8,13,PupRearing,5:00:00 PM,Day,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
245,53.52970665,-113.5016079,On the river bank at the north end of the new Walterdale bridge,12/9/2017,2017,12,9,Dispersal,10:00:00 AM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Unknown,Mpruden
246,53.50024611,-113.5350175,62 Ave and 122 St,9/9/2014,2014,9,9,Dispersal,7:00:00 PM,Day,Encounter,Two,Unknown,Walking,Dog,Unknown,No,9,Unknown,Unknown,Mpruden
247,53.481879,-113.41979,50 STREET AND 44 AVE HEADED TO RAVINE,12/13/2015,2015,12,13,Dispersal,1:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TDupuis
248,53.53566261,-113.4937758,101 st 98 ave in front of rossdale court,9/18/2014,2014,9,18,Dispersal,Night,Night,Encounter,Three,Unknown,Walking,Dog,Unknown,No,Unknown,Unknown,Unknown,Mpruden
249,53.45388951,-113.5091395,saddleback road and 23rd ave,9/23/2014,2014,9,23,Dispersal,Evening,Unknown,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,3,Unknown,Unknown,TDupuis
250,53.4557995,-113.5423612,"Blackmud creek, near 23 ave &amp; 119 st",6/10/2019,2019,6,10,PupRearing,8:00:00 AM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
251,53.58467383,-113.4187866,50 St / 128 Ave (near flea market),9/28/2014,2014,9,28,Dispersal,10:00:00 PM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AHoron
252,53.51147371,-113.3536116,8 St &amp; 76 Ave,12/28/2017,2017,12,28,Dispersal,Afternoon,Day,Encounter,One,Unknown,Driving,Unknown,Unknown,No,4,Positive,Healthy,Mpruden
253,53.53967317,-113.5363264,Unknown,9/30/2014,2014,9,30,Dispersal,11:00:00 PM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Unknown,Mpruden
254,53.53874132,-113.4890371,McDougal and grierson,5/22/2018,2018,5,22,PupRearing,Morning,Day,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
255,53.465632,-113.394281,34 street and 35 avenue ,6/13/2018,2018,6,13,PupRearing,11:00:00 AM,Day,Sighting,Three,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,RGodinho
256,53.530622,-113.4127087,93rd Ave NW &amp; 49 St. NW,9/30/2014,2014,9,30,Dispersal,Unknown,Unknown,Encounter,Two,Unknown,Unknown,Unknown,Unknown,Yes,1,Unknown,Unknown,Mpruden
257,53.61317942,-113.4973378,102 A st. - 153 Ave,10/3/2014,2014,10,3,Dispersal,11:00:00 AM,Day,Sighting,One,Unknown,Unknown,Child,Unknown,No,Unknown,Negative,Unhealthy,Mpruden
258,53.59950118,-113.5011626,137 ave 104a st,10/8/2014,2014,10,8,Dispersal,Morning,Day,Encounter,One,Unknown,Driving,Unknown,Unknown,No,1,Unknown,Unhealthy,Mpruden
259,53.50939111,-113.5599647,Edmonton Valley Zoo compost,11/6/2014,2014,11,6,Dispersal,Morning,Day,Encounter,One,Unknown,Walking,Unknown,Unknown,Yes,1,Unknown,Healthy,Mpruden
260,53.52681126,-113.5092253,20 feet from Grizzly Park,11/14/2019,2019,11,14,Dispersal,Morning,Day,Sighting,One,Unknown,OutdoorAct,Child,Unknown,Unknown,Unknown,Unknown,Unknown,CRandall
261,53.6159798,-113.4920163,157 Ave and 97 Street,3/23/2016,2016,3,23,Breeding,8:00:00 AM,Day,Sighting,One,Unknown,Driving,Unknown,Unknown,No,Unknown,Unknown,Healthy,Mpruden
262,53.51122124,-113.4333081,7003 GIRARD ROAD,10/22/2014,2014,10,22,Dispersal,Morning,Day,Encounter,One,Unknown,HomeYard,Unknown,Unknown,Unknown,Unknown,Negative,Unknown,Mpruden
263,53.45435,-113.573361,23 Ave and Leger Gate,10/23/2014,2014,10,23,Dispersal,6:00:00 AM,Night,Sighting,One,Unknown,Walking,Dog,Leashed,Yes,4,Unknown,Unknown,JButts
264,53.5311734,-113.4953637,101 street  and 96 avenue,10/27/2014,2014,10,27,Dispersal,10:00:00 PM,Night,Sighting,One,Unknown,Driving,Unknown,Unknown,No,3,Unknown,Healthy,Mpruden
265,53.57139355,-113.5300178,Kingsway ave and 121 st,10/27/2014,2014,10,27,Dispersal,8:00:00 AM,Day,Sighting,One,Unknown,Driving,Unknown,Unknown,No,1,Unknown,Unknown,Mpruden
266,53.513359,-113.432371,7715 - 69 Street,10/24/2014,2014,10,24,Dispersal,5:00:00 PM,Day,Sighting,One,Unknown,Unknown,Dog,Unknown,Unknown,6,Unknown,Unknown,JButts
267,53.46485109,-113.4425778,34 Ave and 66 Street,10/26/2014,2014,10,26,Dispersal,10:00:00 PM,Night,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
